Feeder,Model,Metric,Value
SSEN-280301608002,Prophet,RMSE,5490.073768854016
SSEN-280500604001,Prophet,RMSE,5615.041021903903
SSEN-280460408005,Prophet,RMSE,5488.685198735897
SSEN-281200216001,Prophet,RMSE,4636.194023139216
SSEN-281800708002,Prophet,RMSE,4675.127045464192
SSEN-251101114004,Prophet,RMSE,4198.238851646429
SSEN-252900230005,Prophet,RMSE,5174.7938198201555
SSEN-281600602005,Prophet,RMSE,19078397.137963798
SSEN-280960203001,Prophet,RMSE,4676.437259524836
SSEN-280302208002,Prophet,RMSE,4972.031829024415
SSEN-251201301002,Prophet,RMSE,84451437.90808928
SSEN-250100501201,Prophet,RMSE,4393.801653290471
SSEN-280800202002,Prophet,RMSE,4338.534245976322
SSEN-282202615003,Prophet,RMSE,36180130.652693845
SSEN-282200824601,Prophet,RMSE,7952.224407777634
SSEN-280460106002,Prophet,RMSE,4153.810002524934
SSEN-251201419002,Prophet,RMSE,613063438.5632877
SSEN-251201419006,Prophet,RMSE,4730.615179940685
SSEN-251201202004,Prophet,RMSE,4842.645449390255
SSEN-280700108001,Prophet,RMSE,4776.1459398417
SSEN-280300623002,Prophet,RMSE,4317.537432265181
SSEN-280300208002,Prophet,RMSE,5831.8871448351765
SSEN-252801206001,Prophet,RMSE,4573.594845920681
SSEN-282200823501,Prophet,RMSE,4291.010737278398
SSEN-282202608001,Prophet,RMSE,6860.231287042923
SSEN-281800410001,Prophet,RMSE,4432.294523351989
SSEN-251100919002,Prophet,RMSE,5456.451704571648
SSEN-251100919005,Prophet,RMSE,6990.839784273153
SSEN-281801104003,Prophet,RMSE,136983520.80747256
SSEN-282202612004,Prophet,RMSE,4526.037306276401
SSEN-280301004002,Prophet,RMSE,4679.595848148111
SSEN-280300838003,Prophet,RMSE,5937.391991988661
SSEN-280460402005,Prophet,RMSE,5035.720923159791
SSEN-252600510002,Prophet,RMSE,4967.332039806828
SSEN-282200546001,Prophet,RMSE,5047.122799007113
SSEN-280960710203,Prophet,RMSE,5024.678337002974
SSEN-280700345003,Prophet,RMSE,5393.374094589521
SSEN-281200318001,Prophet,RMSE,4174.164866206189
SSEN-190900638005,Prophet,RMSE,116390343.2156295
SSEN-280302214003,Prophet,RMSE,4538.763482841311
SSEN-280301212005,Prophet,RMSE,5630.9773334794545
SSEN-282202804002,Prophet,RMSE,4945.663155807881
SSEN-251101112005,Prophet,RMSE,124570400.81367917
SSEN-281201006001,Prophet,RMSE,6502.401893270208
SSEN-250101710505,Prophet,RMSE,100134891.3911035
SSEN-252801207001,Prophet,RMSE,5344.569394827246
SSEN-252801207003,Prophet,RMSE,4359.003624245681
SSEN-280500510004,Prophet,RMSE,20101854.20524086
SSEN-251200804002,Prophet,RMSE,5527.202445006393
SSEN-251100612002,Prophet,RMSE,5366.02613751225
SSEN-281201005001,Prophet,RMSE,6109.693232280967
SSEN-251200305002,Prophet,RMSE,4651.232473093027
SSEN-281200252003,Prophet,RMSE,5720.7277367729075
SSEN-281101504001,Prophet,RMSE,5629.069778148675
SSEN-252801204001,Prophet,RMSE,5402.262479927894
SSEN-280960801501,Prophet,RMSE,6456.504143608105
SSEN-282202201001,Prophet,RMSE,4408.104341369463
SSEN-280700215001,Prophet,RMSE,46385.13302620415
SSEN-280700346004,Prophet,RMSE,4156.197246506889
SSEN-282200504004,Prophet,RMSE,6688.602333999154
SSEN-280460416005,Prophet,RMSE,1079145587.7393532
SSEN-282200928005,Prophet,RMSE,5235.230453872405
SSEN-281800405001,Prophet,RMSE,4438.586452008081
SSEN-250802301001,Prophet,RMSE,4507.653481272379
SSEN-281800106001,Prophet,RMSE,2239204460.6817274
SSEN-280302216002,Prophet,RMSE,486032.73684212065
SSEN-282201046004,Prophet,RMSE,36284187.40768536
SSEN-282201046002,Prophet,RMSE,4199.86237378623
SSEN-252600904001,Prophet,RMSE,38974028.89711961
SSEN-251200406004,Prophet,RMSE,4633.548009855733
SSEN-280700326002,Prophet,RMSE,5681.032626279606
SSEN-281800409004,Prophet,RMSE,7412.792690234613
SSEN-280700330001,Prophet,RMSE,4495.224556092413
SSEN-252901720002,Prophet,RMSE,75978046.8088181
SSEN-252901130007,Prophet,RMSE,4416.4654716105815
SSEN-251200312002,Prophet,RMSE,4618.754556905615
SSEN-282000444004,Prophet,RMSE,4631.516474873801
SSEN-280300708001,Prophet,RMSE,5361.3432681570175
SSEN-281800212004,Prophet,RMSE,142757659.08141455
SSEN-280460406001,Prophet,RMSE,4592.868973536947
SSEN-280700301001,Prophet,RMSE,4312.138030642206
SSEN-250100810202,Prophet,RMSE,4345.299735110787
SSEN-282201128003,Prophet,RMSE,4312.476095001045
SSEN-281101308001,Prophet,RMSE,4858.46755607436
SSEN-252601001002,Prophet,RMSE,4229.738574210258
SSEN-282201132002,Prophet,RMSE,4249.223810567109
SSEN-281601114001,Prophet,RMSE,4759.847988241879
SSEN-282200918001,Prophet,RMSE,4524.059871253518
SSEN-250101703502,Prophet,RMSE,8731.12145113649
SSEN-281601102002,Prophet,RMSE,5642.585495176536
SSEN-251200211502,Prophet,RMSE,4176.110241112469
SSEN-251100205501,Prophet,RMSE,4769.692672624311
SSEN-251100205504,Prophet,RMSE,4618.542484124647
SSEN-282200630004,Prophet,RMSE,4687.470776218356
SSEN-281800618003,Prophet,RMSE,4926.7564509890635
SSEN-281800907002,Prophet,RMSE,5052.6348822866785
SSEN-281800116001,Prophet,RMSE,4231.918707329306
SSEN-282201017003,Prophet,RMSE,4923.433438005438
SSEN-280700212002,Prophet,RMSE,4975.580284004234
SSEN-280800715004,Prophet,RMSE,5897.98112614003
SSEN-250460116001,Prophet,RMSE,4377.937805522407
SSEN-280800106002,Prophet,MAE,36446006.79746732
SSEN-282202803004,Prophet,MAE,6800.453126869747
SSEN-282202803001,Prophet,MAE,5181.96923636494
SSEN-282201106004,Prophet,MAE,79945301.72669166
SSEN-282201106002,Prophet,MAE,3469.1980248011487
SSEN-280302213002,Prophet,MAE,3990.887805599613
SSEN-281800504002,Prophet,MAE,33980990.18177524
SSEN-280301604003,Prophet,MAE,4579.196083593521
SSEN-280700102001,Prophet,MAE,6549.672249149766
SSEN-252901206003,Prophet,MAE,980060630.9198381
SSEN-252100814003,Prophet,MAE,5604.878352183541
SSEN-251200212704,Prophet,MAE,44067765.639085196
SSEN-282200409701,Prophet,MAE,5313.692465925402
SSEN-281600402001,Prophet,MAE,4526.665677224505
SSEN-280800127502,Prophet,MAE,3928.5005589926213
SSEN-281600510003,Prophet,MAE,3901.1906944359557
SSEN-281600510002,Prophet,MAE,3524.920765206777
SSEN-251100913003,Prophet,MAE,6521.3424561814845
SSEN-282201018001,Prophet,MAE,3572.0090223587204
SSEN-280301604301,Prophet,MAE,3631.908182922532
SSEN-280301608002,Prophet,MAE,4704.578174039928
SSEN-280500604001,Prophet,MAE,4305.883738751615
SSEN-280460408005,Prophet,MAE,4755.457636564072
SSEN-280300832002,Prophet,MAE,3480.8426727665565
SSEN-281200216001,Prophet,MAE,3990.4373562863907
SSEN-281800708002,Prophet,MAE,3741.545079341935
SSEN-251101114004,Prophet,MAE,3728.826462371968
SSEN-252900230005,Prophet,MAE,4578.162352398627
SSEN-281600602005,Prophet,MAE,12850320.44120058
SSEN-280960203001,Prophet,MAE,4020.829938104928
SSEN-280302208002,Prophet,MAE,4030.8502805819157
SSEN-251201301002,Prophet,MAE,64227286.56966019
SSEN-250100501201,Prophet,MAE,3496.347355510448
SSEN-282202615003,Prophet,MAE,24478837.193543583
SSEN-282200824601,Prophet,MAE,6070.687380050407
SSEN-251201419002,Prophet,MAE,481781564.118621
SSEN-251201419006,Prophet,MAE,3835.855283717962
SSEN-281101608007,Prophet,MAE,3614.4412030413087
SSEN-251201202004,Prophet,MAE,4064.838373600481
SSEN-280700108001,Prophet,MAE,4207.217704465596
SSEN-280300623002,Prophet,MAE,3679.8958973922367
SSEN-280300208002,Prophet,MAE,4991.019781419039
SSEN-252801206001,Prophet,MAE,3923.359262312622
SSEN-282200823501,Prophet,MAE,3859.5364396152668
SSEN-282202608001,Prophet,MAE,5320.900273415789
SSEN-281800410001,Prophet,MAE,3651.7871514437566
SSEN-251100919002,Prophet,MAE,4827.889677786259
SSEN-251100919005,Prophet,MAE,6414.734114470542
SSEN-252901514003,Prophet,MAE,3495.8884532484158
SSEN-281801104003,Prophet,MAE,118478214.15121773
SSEN-282202612004,Prophet,MAE,3765.8977914248676
SSEN-280301004002,Prophet,MAE,3798.8993340840784
SSEN-280300838003,Prophet,MAE,5039.485528813101
SSEN-280460402005,Prophet,MAE,4453.711710560608
SSEN-252600510002,Prophet,MAE,4097.786368975992
SSEN-282200546001,Prophet,MAE,3974.7430711233155
SSEN-280960710203,Prophet,MAE,4139.301115027009
SSEN-280700345003,Prophet,MAE,4874.545087633368
SSEN-281200318001,Prophet,MAE,3609.240966581869
SSEN-281600608003,Prophet,MAE,3513.48064237332
SSEN-190900638005,Prophet,MAE,92178297.1494919
SSEN-250460606004,Prophet,MAE,3638.4522202223566
SSEN-280302214003,Prophet,MAE,3943.199389239546
SSEN-280301212005,Prophet,MAE,4998.507788797612
SSEN-282202804002,Prophet,MAE,4597.1349024866195
SSEN-281600612003,Prophet,MAE,3569.851595494721
SSEN-251101112005,Prophet,MAE,106164844.03987332
SSEN-281201006001,Prophet,MAE,5321.106424901621
SSEN-250101710505,Prophet,MAE,87251691.50614494
SSEN-252801207001,Prophet,MAE,4813.726605568832
SSEN-252801207003,Prophet,MAE,4035.2891733544
SSEN-280500510004,Prophet,MAE,15916996.029517775
SSEN-251200804002,Prophet,MAE,4660.719464151293
SSEN-251100612002,Prophet,MAE,4643.324281669405
SSEN-281201005001,Prophet,MAE,4943.334538898927
SSEN-251200305002,Prophet,MAE,3885.9956874324107
SSEN-281200252003,Prophet,MAE,5229.434192799647
SSEN-281101504001,Prophet,MAE,4928.07772770798
SSEN-252801204001,Prophet,MAE,4059.8184315538083
SSEN-280960801501,Prophet,MAE,5139.85655803999
SSEN-282202201001,Prophet,MAE,3710.214090361878
SSEN-280700215001,Prophet,MAE,41967.897386909885
SSEN-280700346004,Prophet,MAE,3745.382827804835
SSEN-282200504004,Prophet,MAE,5711.425768156156
SSEN-280460416005,Prophet,MAE,1032000409.1634618
SSEN-280460416001,Prophet,MAE,3576.0538071898827
SSEN-282200928005,Prophet,MAE,4198.139025827558
SSEN-281800405001,Prophet,MAE,3628.843063378624
SSEN-250802301001,Prophet,MAE,3905.4942713163337
SSEN-281800106001,Prophet,MAE,533270085.4554586
SSEN-280302216002,Prophet,MAE,469163.66973616055
SSEN-282201046004,Prophet,MAE,27378553.428160384
SSEN-282201046002,Prophet,MAE,3627.345921072187
SSEN-251100608502,Prophet,MAE,3572.0097333647595
SSEN-252600904001,Prophet,MAE,31157869.101163723
SSEN-251200406004,Prophet,MAE,3790.0296914902556
SSEN-280700326002,Prophet,MAE,5040.379281460706
SSEN-281800409004,Prophet,MAE,6135.922777551529
SSEN-280700330001,Prophet,MAE,3959.9434489218665
SSEN-252901720002,Prophet,MAE,59543461.477983996
SSEN-252901130007,Prophet,MAE,3709.5419973203525
SSEN-251200312002,Prophet,MAE,4219.036124173337
SSEN-282000444004,Prophet,MAE,3787.32856515164
SSEN-280300708001,Prophet,MAE,4407.632322099838
SSEN-281800212004,Prophet,MAE,123181031.12093978
SSEN-280460406001,Prophet,MAE,4050.525436326835
SSEN-250100810202,Prophet,MAE,3838.4771576426033
SSEN-250100810201,Prophet,MAE,3653.5193378541644
SSEN-282201128003,Prophet,MAE,3764.239115859235
SSEN-281101308001,Prophet,MAE,4135.098297058719
SSEN-252601001002,Prophet,MAE,3633.453898354424
SSEN-282201132002,Prophet,MAE,3671.5334984273836
SSEN-281601114001,Prophet,MAE,3996.7027587163016
SSEN-282200918001,Prophet,MAE,3527.017054422455
SSEN-250101703502,Prophet,MAE,7715.474087449664
SSEN-281601102002,Prophet,MAE,4853.23775992002
SSEN-251200211502,Prophet,MAE,3732.0874627538637
SSEN-251100205501,Prophet,MAE,4005.0549414195416
SSEN-251100205504,Prophet,MAE,4278.25231980603
SSEN-282200630004,Prophet,MAE,4102.1560431099
SSEN-281800618003,Prophet,MAE,4326.989286312949
SSEN-281800907002,Prophet,MAE,4089.4719634314
SSEN-281800116001,Prophet,MAE,3679.870456873487
SSEN-282201017003,Prophet,MAE,3935.2053538747537
SSEN-280700212002,Prophet,MAE,4118.520708753196
SSEN-280800715004,Prophet,MAE,4783.1707108325245
SSEN-250460116001,Prophet,MAE,3860.5021958057073
SSEN-280800106002,Prophet,MAPE,763734.7227953296
SSEN-282201110004,Prophet,MAPE,96.46878315239117
SSEN-282201110005,Prophet,MAPE,65.77377351321661
SSEN-251100620002,Prophet,MAPE,66.04377596140067
SSEN-282201106004,Prophet,MAPE,1270393.2218758785
SSEN-281800504002,Prophet,MAPE,254324.54041326768
SSEN-280700102002,Prophet,MAPE,62.43125578399778
SSEN-252901302002,Prophet,MAPE,62.75441899684089
SSEN-280301014003,Prophet,MAPE,71.14256273076093
SSEN-252900102004,Prophet,MAPE,64.29315339257629
SSEN-252601701003,Prophet,MAPE,69.15168502766768
SSEN-251200212704,Prophet,MAPE,326594.2433895585
SSEN-281101326002,Prophet,MAPE,60.41361976391059
SSEN-280961003403,Prophet,MAPE,65.32334672348476
SSEN-281800908003,Prophet,MAPE,63.86462497555605
SSEN-281600402003,Prophet,MAPE,60.105618330134625
SSEN-251200403001,Prophet,MAPE,97.83053281585153
SSEN-280300408003,Prophet,MAPE,91.18629241434436
SSEN-251100913003,Prophet,MAPE,145.50204773569212
SSEN-282201018004,Prophet,MAPE,71.51834643606908
SSEN-280301604301,Prophet,MAPE,92.8686505627694
SSEN-280301604303,Prophet,MAPE,65.78310368992845
SSEN-251200711504,Prophet,MAPE,70.98175378648523
SSEN-281600603001,Prophet,MAPE,60.508567380277235
SSEN-282200808004,Prophet,MAPE,93.15005136029049
SSEN-280300218004,Prophet,MAPE,65.2920206828416
SSEN-280300832002,Prophet,MAPE,88.76350148137637
SSEN-251100616001,Prophet,MAPE,112.57338682200202
SSEN-251201402004,Prophet,MAPE,64.2561320493623
SSEN-251201402005,Prophet,MAPE,71.34440217019224
SSEN-281800708001,Prophet,MAPE,70.31050833208215
SSEN-250802308503,Prophet,MAPE,66.58504331294048
SSEN-250101612503,Prophet,MAPE,120.86748132903973
SSEN-281600602005,Prophet,MAPE,226663.90302452396
SSEN-281600602004,Prophet,MAPE,66.89577348754766
SSEN-252901118003,Prophet,MAPE,68.74171083141572
SSEN-280960804502,Prophet,MAPE,100.12611538629854
SSEN-280960804501,Prophet,MAPE,66.27844855397323
SSEN-251100504002,Prophet,MAPE,74.26463042502154
SSEN-281800724001,Prophet,MAPE,61.26856550158387
SSEN-251201301002,Prophet,MAPE,5487833.577597045
SSEN-280300632003,Prophet,MAPE,70.69779170602925
SSEN-280301238003,Prophet,MAPE,72.43991086711917
SSEN-280800717003,Prophet,MAPE,69.44716249000177
SSEN-280700210004,Prophet,MAPE,60.2526167028449
SSEN-280301015006,Prophet,MAPE,65.12558682255303
SSEN-282202615003,Prophet,MAPE,237615.25264897823
SSEN-252900904001,Prophet,MAPE,60.65218703815093
SSEN-251201419002,Prophet,MAPE,3872312.8365808013
SSEN-282200940001,Prophet,MAPE,62.93205907958366
SSEN-282202802003,Prophet,MAPE,61.05275366052773
SSEN-281300108001,Prophet,MAPE,62.85607223618197
SSEN-281101316007,Prophet,MAPE,59.957487938842334
SSEN-281101316001,Prophet,MAPE,81.54116739674758
SSEN-282200822001,Prophet,MAPE,60.644942071399754
SSEN-190900635001,Prophet,MAPE,66.56880141022165
SSEN-282201136002,Prophet,MAPE,190.09921326268326
SSEN-252600706002,Prophet,MAPE,68.6166222810304
SSEN-280301244004,Prophet,MAPE,60.63074119329344
SSEN-280300602501,Prophet,MAPE,65.0584313096225
SSEN-251100919002,Prophet,MAPE,66.44660072651313
SSEN-251100919005,Prophet,MAPE,81.55634232480043
SSEN-280800116002,Prophet,MAPE,66.22888806947017
SSEN-281801104003,Prophet,MAPE,2036328.2802962335
SSEN-280301012003,Prophet,MAPE,75.6126843719947
SSEN-280300603003,Prophet,MAPE,61.18256579101604
SSEN-281300128002,Prophet,MAPE,67.32244181269486
SSEN-280300615001,Prophet,MAPE,60.865471182873584
SSEN-280800710003,Prophet,MAPE,67.68444360217102
SSEN-251101108004,Prophet,MAPE,123.6932185939948
SSEN-190900638005,Prophet,MAPE,4654899.54956546
SSEN-190900638002,Prophet,MAPE,60.08236924974006
SSEN-251200222001,Prophet,MAPE,76.95729737919518
SSEN-190900228501,Prophet,MAPE,98.00963408705152
SSEN-280300546005,Prophet,MAPE,69.03247300678534
SSEN-282202804002,Prophet,MAPE,60.816084522355276
SSEN-251101112005,Prophet,MAPE,2134572.1471783454
SSEN-250101710505,Prophet,MAPE,1224848.151211259
SSEN-281200302003,Prophet,MAPE,94.12013345215026
SSEN-282000446001,Prophet,MAPE,62.14594116955149
SSEN-251201413001,Prophet,MAPE,62.08130701306344
SSEN-280300622001,Prophet,MAPE,60.53805833821148
SSEN-280500510004,Prophet,MAPE,95309.22032214854
SSEN-282200908001,Prophet,MAPE,75.33592440258803
SSEN-281200252003,Prophet,MAPE,74.64433962977681
SSEN-280300621003,Prophet,MAPE,110.42375517798861
SSEN-280960801504,Prophet,MAPE,88.30883616936832
SSEN-281101314002,Prophet,MAPE,99.61777342248286
SSEN-281800326001,Prophet,MAPE,85.59477623246615
SSEN-250800604002,Prophet,MAPE,81.68838195163086
SSEN-280700215001,Prophet,MAPE,517.5218088244665
SSEN-280700346003,Prophet,MAPE,64.61805029383503
SSEN-280460416005,Prophet,MAPE,9001283.712296557
SSEN-281101508001,Prophet,MAPE,85.2371719331786
SSEN-281101318001,Prophet,MAPE,61.97796414217397
SSEN-281800412002,Prophet,MAPE,77.98906511600642
SSEN-280300512005,Prophet,MAPE,60.93053200967433
SSEN-281200320001,Prophet,MAPE,74.68212822379196
SSEN-282202806001,Prophet,MAPE,94.6604946058551
SSEN-280300114003,Prophet,MAPE,71.10660950346175
SSEN-280301206005,Prophet,MAPE,80.10442712250052
SSEN-280300102002,Prophet,MAPE,63.97783937200623
SSEN-280302216002,Prophet,MAPE,167.58989659765498
SSEN-282201046004,Prophet,MAPE,371163.6069223012
SSEN-251100609005,Prophet,MAPE,60.413419304232704
SSEN-250101708503,Prophet,MAPE,143.06651175385016
SSEN-280700202001,Prophet,MAPE,71.74237661137603
SSEN-251200308002,Prophet,MAPE,67.17441657889411
SSEN-252600904001,Prophet,MAPE,417430.2829315617
SSEN-280800226004,Prophet,MAPE,87.40126778489392
SSEN-280500416001,Prophet,MAPE,68.83879171108691
SSEN-251200810004,Prophet,MAPE,61.22970273250178
SSEN-282200837003,Prophet,MAPE,64.89255483910402
SSEN-252901720002,Prophet,MAPE,1654110.5982902467
SSEN-190900636006,Prophet,MAPE,81.77892574425853
SSEN-250101616503,Prophet,MAPE,112.48683386033429
SSEN-282200620004,Prophet,MAPE,65.09506550074727
SSEN-251200312002,Prophet,MAPE,79.81863442144572
SSEN-281200212004,Prophet,MAPE,75.01089285541188
SSEN-281800212004,Prophet,MAPE,1853305.7528563081
SSEN-281101324001,Prophet,MAPE,62.099290244349746
SSEN-282200406002,Prophet,MAPE,118.86669896470264
SSEN-280700614005,Prophet,MAPE,73.10574690201106
SSEN-252900116001,Prophet,MAPE,81.32819803369318
SSEN-280961109502,Prophet,MAPE,71.85803965614718
SSEN-280301606001,Prophet,MAPE,79.76928141128563
SSEN-281800910005,Prophet,MAPE,68.49845124349233
SSEN-281800910003,Prophet,MAPE,63.45879361264749
SSEN-280300806001,Prophet,MAPE,65.85317299965676
SSEN-282200611005,Prophet,MAPE,61.42837239712169
SSEN-282201132001,Prophet,MAPE,84.23027885087488
SSEN-250101703502,Prophet,MAPE,82.63650203773724
SSEN-250101703505,Prophet,MAPE,65.8464639323945
SSEN-281601010006,Prophet,MAPE,64.97724256717092
SSEN-281200501003,Prophet,MAPE,66.18799639555843
SSEN-282200824805,Prophet,MAPE,71.30189850816954
SSEN-280800108001,Prophet,MAPE,108.99042661414794
SSEN-251100402005,Prophet,MAPE,121.83676277133702
SSEN-251200211504,Prophet,MAPE,64.85976335106935
SSEN-281200238001,Prophet,MAPE,78.369654816152
SSEN-280960201003,Prophet,MAPE,88.286381274639
SSEN-281600801001,Prophet,MAPE,131.01008506154065
SSEN-280300112003,Prophet,MAPE,98.63485738102165
SSEN-280700603006,Prophet,MAPE,63.98403842758734
SSEN-251100208004,Prophet,MAPE,493.58520703460977
SSEN-280700204004,Prophet,MAPE,89.09126044584377
SSEN-282202617002,Prophet,MAPE,100.8807634985738
SSEN-280301810002,Prophet,MAPE,70.43606673800137
SSEN-280800106002,Prophet,R2,-492132731.134475
SSEN-282202803004,Prophet,R2,-1.0078872569978508
SSEN-282202803001,Prophet,R2,-2.776035873061341
SSEN-282201110004,Prophet,R2,-1.1416229689580066
SSEN-282201106004,Prophet,R2,-1453018818.494829
SSEN-280302213002,Prophet,R2,-2.112299941918596
SSEN-281800504002,Prophet,R2,-146689527.56975606
SSEN-280700102002,Prophet,R2,-1.1101949688555446
SSEN-280700102001,Prophet,R2,-1.0261659916931891
SSEN-282200804002,Prophet,R2,-0.5605091646950826
SSEN-280700342003,Prophet,R2,-1.0284088987968638
SSEN-252900114001,Prophet,R2,-0.6623696854680245
SSEN-280301014003,Prophet,R2,-1.7542776427264233
SSEN-252900102004,Prophet,R2,-0.5005627500362597
SSEN-252601701003,Prophet,R2,-3.37147049770394
SSEN-281601008001,Prophet,R2,-0.8363004136283716
SSEN-251200212704,Prophet,R2,-170860301.01378378
SSEN-281800908003,Prophet,R2,-0.4832292371460811
